sample_id,vOTU_id,phageID,phageLen,linear_or_circular,integrase,virsorter_category,cat_taxonomy,img_vr_cluster,assigned_family
SAMP_yahara2021_Sample3,vOTU_yahara2021_00949,VIRSorter_contig_2584_pilon_gene_39_gene_198-24359-130884-cat_5,106525,l,yes,5,Bacteria (superkingdom): 0.79,VIRSorter_contig_1006_pilon_gene_333_gene_432-245494-310757-cat_4;3300007966_____Ga0105959_100224;3300008621_____Ga0115613_1000221;3300006745_____Ga0101799_100176;3300007204_____Ga0103275_100403;7000000483_____C832197;3300008618_____Ga0111234_100101;3300008382_____Ga0114861_1000093;7000000125_____SRS015941_WUGC_scaffold_33368;7000000631_____SRS050029_WUGC_scaffold_10303;3300007994_____Ga0113878_100497;7000000310_____C899651;3300008514_____Ga0111023_100665;7000000545_____SRS043755_WUGC_scaffold_45964;7000000027_____SRS056622_LANL_scaffold_11215;3300008495_____Ga0114893_100390;3300014137_____Ga0134350_1000303;3300008607_____Ga0111136_100339;7000000351_____SRS047219_WUGC_scaffold_61001;7000000351_____SRS047219_WUGC_scaffold_60611;3300007728_____Ga0105754_1000335;3300008639_____Ga0115685_1001466;7000000298_____SRS016569_Baylor_scaffold_35834;3300008504_____Ga0114860_100613;3300006248_____Ga0099387_100166;3300008742_____Ga0115672_100908;7000000421_____C4106201;3300008483_____Ga0105906_1000700;7000000123_____C990875;3300008626_____Ga0111364_101274;3300014766_____Ga0134337_101164;7000000541_____C2271223;7000000222_____SRS057539_LANL_scaffold_45130;7000000496_____SRS057692_LANL_scaffold_4588;3300014037_____Ga0119816_1002764;3300008515_____Ga0115189_1001996;3300008273_____Ga0114250_101968;3300007316_____Ga0104922_102882;7000000682_____SRS019587_WUGC_scaffold_10368;3300008534_____Ga0111050_101411;2124908010_____kg300_2462769;7000000366_____SRS065278_LANL_scaffold_67750;7000000336_____C2524140;7000000290_____C3496739;7000000556_____C3561281;3300008098_____Ga0114255_103873;7000000305_____SRS062761_LANL_scaffold_52823;3300007803_____Ga0105780_103547;3300008138_____Ga0114843_104577;3300008420_____Ga0115228_103356;3300008746_____Ga0114084_1004178;3300006317_____Ga0099674_105938;7000000276_____SRS054687_LANL_scaffold_49911;7000000147_____C1909450;3300006243_____Ga0099348_101280;VIRSorter_contig_2199_pilon_gene_193_gene_292-177663-238537-cat_4;3300007314_____Ga0104968_100209;3300007107_____Ga0102632_1000186;3300006328_____Ga0099580_100175;3300007208_____Ga0103291_100337;3300008537_____Ga0111051_100368;7000000480_____SRS015209_WUGC_scaffold_36762;3300006460_____Ga0100061_100303;7000000395_____SRS019077_WUGC_scaffold_55806;3300007728_____Ga0105754_1000297;3300008534_____Ga0111050_100408;3300008098_____Ga0114255_101109;7000000392_____SRS023557_Baylor_scaffold_33146;3300014137_____Ga0134350_1000365;3300008607_____Ga0111136_100362;7000000027_____SRS056622_LANL_scaffold_51951;3300008155_____Ga0114001_101682;VIRSorter_contig_2199_pilon_gene_190_gene_289-176284-232565-cat_4;VIRSorter_contig_1006_pilon_gene_333_gene_436-245494-312208-cat_5;VIRSorter_contig_2584_pilon_gene_109_gene_209-75764-139607-cat_5;3300006254_____Ga0099365_1000123;VIRSorter_contig_2584_pilon_gene_39_gene_198-24359-130884-cat_5;VIRSorter_contig_132_pilon_gene_21_gene_147-12716-88544-cat_5;3300008518_____Ga0115191_100225;3300008493_____Ga0111009_1000224,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00950,VIRSorter_contig_312_pilon_gene_826_gene_925-650778-729082-cat_4,78304,l,yes,4,Lactobacillales (order): 0.93,VIRSorter_contig_312_pilon_gene_826_gene_925-650778-729082-cat_4;7000000511_____SRS018591_WUGC_scaffold_25563;3300008524_____Ga0111046_100650;7000000524_____C1677881;7000000727_____SRS014470_WUGC_scaffold_48080;7000000389_____SRS017439_Baylor_scaffold_9352;3300006259_____Ga0099458_102985;7000000389_____SRS017439_Baylor_scaffold_26805;3300008147_____Ga0114367_103496;3300008154_____Ga0114321_1003765;7000000527_____C5922198;7000000681_____C2420789;3300008420_____Ga0115228_103688;7000000681_____C2420527,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00951,VIRSorter_contig_330_pilon_gene_1_gene_65-331-64908-cat_5,64577,l,no,5,Prevotella (genus): 0.97,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00952,VIRSorter_contig_1127_pilon_gene_32_gene_144-23193-95512-cat_5,72319,l,yes,5,Lachnospiraceae (family): 0.76,VIRSorter_contig_1127_pilon_gene_32_gene_144-23193-95512-cat_5;3300006256_____Ga0099352_1002050;3300008090_____Ga0114309_101260;7000000583_____C3390574;3300006458_____Ga0100175_102398;7000000663_____SRS016319_WUGC_scaffold_44418;7000000041_____C3930456;3300006256_____Ga0099352_1003822,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00953,VIRSorter_contig_1366_pilon_gene_128_gene_181-103065-140987-cat_5,37922,l,no,5,Streptococcus (genus): 0.67,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00954,VIRSorter_contig_1366_pilon_gene_143_gene_190-119295-148547-cat_5,29252,l,no,5,Streptococcus (genus): 0.67,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00955,VIRSorter_contig_1254_pilon_gene_138_gene_254-98197-171708-cat_5,73511,l,yes,5,Terrabacteria group (no rank): 0.51,VIRSorter_contig_1254_pilon_gene_138_gene_254-98197-171708-cat_5;3300014105_____Ga0134338_100073;7000000336_____C2523950,Siphoviridae
SAMP_yahara2021_Sample3,vOTU_yahara2021_00956,VIRSorter_contig_78_pilon_gene_636_gene_735-544325-636999-cat_4,92674,l,yes,4,Streptococcus (genus): 0.77,VIRSorter_contig_78_pilon_gene_636_gene_735-544325-636999-cat_4;3300008138_____Ga0114843_101837;3300007339_____Ga0104971_101802;3300007318_____Ga0104925_101527;7000000408_____SRS056323_LANL_scaffold_47650;3300007196_____Ga0103270_103256;3300008273_____Ga0114250_104008;3300007339_____Ga0104971_103538;VIRSorter_contig_78_pilon_gene_655_gene_731-563246-633857-cat_5;VIRSorter_contig_78_pilon_gene_651_gene_731-558524-633857-cat_5,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00957,VIRSorter_contig_6700_pilon-cat_2,31289,l,no,2,Actinobacteria (class): 0.58,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00958,VIRSorter_contig_3755_pilon-cat_2,64068,l,no,2,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00959,VIRSorter_contig_139_pilon_gene_280_gene_317-217576-252201-cat_5,34625,l,no,5,Streptococcus (genus): 0.71,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00960,VIRSorter_contig_2600_pilon_gene_33_gene_132-31650-101947-cat_4,70297,l,yes,4,Bacteria (superkingdom): 0.89,VIRSorter_contig_2600_pilon_gene_33_gene_132-31650-101947-cat_4;7000000622_____SRS077736_LANL_scaffold_33720;3300006284_____Ga0099613_100649;VIRSorter_contig_2600_pilon_gene_23_gene_122-17881-88610-cat_4;VIRSorter_contig_2600_pilon_gene_16_gene_122-13735-88610-cat_5,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00961,VIRSorter_contig_3549_pilon-cat_2,73143,l,yes,2,Veillonella (genus): 0.91,VIRSorter_contig_3549_pilon-cat_2;3300006477_____Ga0100232_100734;7000000665_____SRS016037_WUGC_scaffold_42745;3300007316_____Ga0104922_101275;3300014554_____Ga0134345_100594;3300014137_____Ga0134350_1000657;7000000041_____SRS013705_Baylor_scaffold_103200;3300008090_____Ga0114309_101468;7000000203_____C3123577,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00962,VIRSorter_contig_3929_pilon-cat_2,9294,l,yes,2,Bacteroidales (order): 0.83,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00963,VIRSorter_contig_437_pilon_gene_307_gene_406-245681-323825-cat_5,78144,l,no,5,Candidatus Saccharibacteria (phylum): 0.94,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00964,VIRSorter_contig_1152_pilon_gene_100_gene_217-68213-142487-cat_5,74274,l,NA,5,Streptococcus (genus): 0.84,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00965,VIRSorter_contig_318_pilon_gene_149_gene_159-125740-134271-cat_5,8531,l,NA,5,Streptococcus (genus): 0.80,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00966,VIRSorter_contig_30_pilon_gene_16_gene_87-13918-54171-cat_4,40253,l,NA,4,Bacteria (superkingdom): 0.96,VIRSorter_contig_30_pilon_gene_16_gene_87-13918-54171-cat_4;7000000147_____C1909256,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00967,VIRSorter_contig_2443_pilon_gene_89_gene_122-67024-87552-cat_5,20528,l,NA,5,Streptococcus (genus): 0.74,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00968,VIRSorter_contig_5361_pilon_gene_5_gene_75-3273-46897-cat_5,43624,l,NA,5,Streptococcus (genus): 0.66,VIRSorter_contig_5361_pilon_gene_5_gene_75-3273-46897-cat_5;7000000608_____SRS024375_LANL_scaffold_43610;3300008739_____Ga0114021_101664;7000000422_____SRS057791_LANL_scaffold_62730,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00969,VIRSorter_contig_3277_pilon_gene_57_gene_102-54016-103111-cat_5,49095,l,NA,5,Streptococcus (genus): 0.85,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00970,VIRSorter_contig_2631_pilon-cat_2,17539,l,NA,2,Streptococcus (genus): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00971,VIRSorter_contig_438_pilon_gene_141_gene_197-136435-173796-cat_5,37361,l,NA,5,Prevotella (genus): 0.68,VIRSorter_contig_429_pilon_gene_196_gene_249-181839-218585-cat_5;7000000446_____SRS013948_WUGC_scaffold_19005;3300008639_____Ga0115685_1001419;7000000440_____SRS015797_WUGC_scaffold_8466;3300006748_____Ga0101800_100833;7000000250_____C2526742;3300006251_____Ga0099392_100415;7000000237_____C1279166;7000000366_____SRS065278_LANL_scaffold_58278;2124908013_____t300_5606406;3300014766_____Ga0134337_100535;7000000130_____SRS062540_LANL_scaffold_84841;7000000671_____SRS022143_LANL_scaffold_50009;7000000026_____SRS011255_Baylor_scaffold_75572;3300007652_____Ga0105534_100080;7000000523_____SRS019126_WUGC_scaffold_5007;3300008575_____Ga0111079_102231;7000000292_____C2070044;3300008276_____Ga0114259_1001167;3300006461_____Ga0100060_101520;7000000556_____SRS057205_LANL_scaffold_27644;7000000465_____C1944247;3300007566_____Ga0104970_1002737;7000000324_____SRS062878_LANL_scaffold_84900;3300008537_____Ga0111051_102899;3300008090_____Ga0114309_101757;3300007096_____Ga0102538_101544;7000000553_____C2407983;7000000465_____SRS015038_WUGC_scaffold_21641;3300007971_____Ga0114094_1000444;7000000422_____SRS057791_LANL_scaffold_18971;3300007096_____Ga0102538_102224;3300014291_____Ga0134367_100918;3300008575_____Ga0111079_104328;7000000342_____SRS021954_Baylor_scaffold_23529;7000000524_____SRS019127_WUGC_scaffold_11774;3300007297_____Ga0104793_104498;7000000194_____C2582692;7000000195_____SRS017209_Baylor_scaffold_48524;7000000268_____C4122178;3300007297_____Ga0104793_104507;VIRSorter_contig_438_pilon_gene_141_gene_197-136435-173796-cat_5;VIRSorter_contig_847_pilon_gene_36_gene_135-37993-117763-cat_5;3300008090_____Ga0114309_101099,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00972,VIRSorter_contig_1733_pilon-cat_2,79553,l,NA,2,Veillonellaceae* (family): 0.94,VIRSorter_contig_1733_pilon-cat_2;3300007966_____Ga0105959_103675;3300008138_____Ga0114843_103380,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00973,VIRSorter_contig_366_pilon_gene_95_gene_147-77186-124217-cat_5,47031,l,NA,5,Streptococcus (genus): 0.70,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00974,VIRSorter_contig_5528_pilon-cat_2,75882,l,NA,2,Streptococcus sp. HMSC072D07 (species): 0.65,VIRSorter_contig_5528_pilon-cat_2;7000000615_____SRS019591_WUGC_scaffold_36726;7000000686_____SRS019387_WUGC_scaffold_38500;7000000614_____SRS056892_LANL_scaffold_5165;7000000449_____SRS015215_WUGC_scaffold_15714,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00975,VIRSorter_contig_846_pilon_gene_38_gene_70-34025-58440-cat_5,24415,l,NA,5,Streptococcus (genus): 0.75,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00976,VIRSorter_contig_7296_pilon-cat_2,84361,l,NA,2,Mogibacterium (genus): 0.79,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00977,VIRSorter_contig_34_pilon_gene_357_gene_388-314101-339152-cat_5,25051,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00978,VIRSorter_contig_394_pilon_gene_529_gene_539-484488-493731-cat_5,9243,l,NA,5,Streptococcus (genus): 0.82,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00979,VIRSorter_contig_1296_pilon_gene_124_gene_220-85251-151134-cat_5,65883,l,NA,5,Lactobacillales (order): 0.87,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00980,VIRSorter_contig_512_pilon_gene_24_gene_36-22774-30726-cat_5,7952,l,NA,5,Prevotella (genus): 0.77,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00981,VIRSorter_contig_7132_pilon_gene_30_gene_132-25159-83259-cat_5,58100,l,NA,5,Veillonella (genus): 0.86,VIRSorter_contig_7132_pilon_gene_30_gene_132-25159-83259-cat_5;3300007828_____Ga0105961_100542,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00982,VIRSorter_contig_3299_pilon_gene_71_gene_159-69978-153884-cat_5,83906,l,NA,5,Streptococcus (genus): 0.78,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00983,VIRSorter_contig_5627_pilon_gene_19_gene_52-12975-35419-cat_5,22444,l,NA,5,Terrabacteria group (no rank): 0.63,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00984,VIRSorter_contig_4474_pilon_gene_4_gene_85-4449-113704-cat_5,109255,l,NA,5,Bacteria (superkingdom): 0.95,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00985,VIRSorter_contig_1808_pilon_gene_98_gene_127-68202-92428-cat_5,24226,l,NA,5,Streptococcus (genus): 0.82,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00986,VIRSorter_contig_2102_pilon_gene_167_gene_261-127028-197961-cat_5,70933,l,NA,5,Streptococcus (genus): 0.70,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00987,VIRSorter_contig_3491_pilon_gene_20_gene_94-13788-69789-cat_5,56001,l,NA,5,Streptococcus (genus): 0.53,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00988,VIRSorter_contig_1620_pilon_gene_28_gene_72-37532-84805-cat_5,47273,l,NA,5,Streptococcus (genus): 0.82,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00989,VIRSorter_contig_3058_pilon-cat_2,52314,l,NA,2,Plasmodium ovale wallikeri (subspecies): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00990,VIRSorter_contig_298_pilon_gene_43_gene_77-34125-58571-cat_5,24446,l,NA,5,Prevotella (genus): 0.85,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00991,VIRSorter_contig_333_pilon_gene_162_gene_206-127770-159843-cat_5,32073,l,NA,5,Streptococcus (genus): 0.63,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00992,VIRSorter_contig_44_pilon_gene_12_gene_80-10037-71227-cat_5,61190,l,NA,5,Streptococcus (genus): 0.77,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00993,VIRSorter_contig_7430_pilon_gene_1_gene_101-210-62500-cat_5,62290,l,NA,5,Solobacterium moorei (species): 0.77,VIRSorter_contig_7430_pilon_gene_1_gene_101-210-62500-cat_5;7000000349_____SRS047210_WUGC_scaffold_62966;7000000349_____SRS047210_WUGC_scaffold_26375,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00994,VIRSorter_contig_2216_pilon_gene_1_gene_36-1305-27804-cat_5,26499,l,NA,5,Terrabacteria group (no rank): 0.64,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00995,VIRSorter_contig_3190_pilon_gene_59_gene_71-52005-65806-cat_5,13801,l,NA,5,Streptococcus (genus): 0.63,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00996,VIRSorter_contig_659_pilon-cat_2,238388,l,no,2,Prevotellaceae (family): 0.80,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00997,VIRSorter_contig_1283_pilon_gene_4_gene_15-9911-21933-cat_5,12022,l,NA,5,Streptococcus (genus): 0.77,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00998,VIRSorter_contig_9_pilon_gene_43_gene_81-48232-87776-cat_5,39544,l,NA,5,Streptococcus (genus): 0.79,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_00999,VIRSorter_contig_4510_pilon_gene_25_gene_135-21812-104097-cat_5,82285,l,NA,5,Solobacterium moorei (species): 0.88,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01000,VIRSorter_contig_2684_pilon_gene_5_gene_120-4199-84594-cat_5,80395,l,NA,5,Lachnospiraceae (family): 0.92,VIRSorter_contig_4543_pilon-cat_2;7000000367_____SRS048791_LANL_scaffold_19755;3300006259_____Ga0099458_101914;VIRSorter_contig_4391_pilon_gene_25_gene_124-17382-86463-cat_4;7000000671_____SRS022143_LANL_scaffold_89295;7000000156_____SRS064423_LANL_scaffold_66772;7000000366_____SRS065278_LANL_scaffold_52694;3300006498_____Ga0100374_101738;7000000125_____SRS015941_WUGC_scaffold_78184;3300008126_____Ga0114844_1003043;7000000315_____SRS013723_Baylor_scaffold_99099;7000000057_____SRS013818_Baylor_scaffold_50944;7000000140_____SRS044373_WUGC_scaffold_29804;7000000046_____SRS013252_Baylor_scaffold_65086;3300008503_____Ga0111013_103524;3300007204_____Ga0103275_102485;7000000315_____SRS013723_Baylor_scaffold_11350;VIRSorter_contig_2684_pilon_gene_5_gene_120-4199-84594-cat_5;7000000503_____SRS053603_LANL_scaffold_39104,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01001,VIRSorter_contig_6337_pilon_gene_1_gene_72-0-57560-cat_5,57560,l,NA,5,Terrabacteria group (no rank): 0.74,VIRSorter_contig_6337_pilon_gene_1_gene_72-0-57560-cat_5;7000000604_____SRS019894_WUGC_scaffold_46596,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01002,VIRSorter_contig_2584_pilon_gene_109_gene_209-75764-139607-cat_5,63843,l,NA,5,Bacteria (superkingdom): 0.79,VIRSorter_contig_1006_pilon_gene_333_gene_432-245494-310757-cat_4;3300007966_____Ga0105959_100224;3300008621_____Ga0115613_1000221;3300006745_____Ga0101799_100176;3300007204_____Ga0103275_100403;7000000483_____C832197;3300008618_____Ga0111234_100101;3300008382_____Ga0114861_1000093;7000000125_____SRS015941_WUGC_scaffold_33368;7000000631_____SRS050029_WUGC_scaffold_10303;3300007994_____Ga0113878_100497;7000000310_____C899651;3300008514_____Ga0111023_100665;7000000545_____SRS043755_WUGC_scaffold_45964;7000000027_____SRS056622_LANL_scaffold_11215;3300008495_____Ga0114893_100390;3300014137_____Ga0134350_1000303;3300008607_____Ga0111136_100339;7000000351_____SRS047219_WUGC_scaffold_61001;7000000351_____SRS047219_WUGC_scaffold_60611;3300007728_____Ga0105754_1000335;3300008639_____Ga0115685_1001466;7000000298_____SRS016569_Baylor_scaffold_35834;3300008504_____Ga0114860_100613;3300006248_____Ga0099387_100166;3300008742_____Ga0115672_100908;7000000421_____C4106201;3300008483_____Ga0105906_1000700;7000000123_____C990875;3300008626_____Ga0111364_101274;3300014766_____Ga0134337_101164;7000000541_____C2271223;7000000222_____SRS057539_LANL_scaffold_45130;7000000496_____SRS057692_LANL_scaffold_4588;3300014037_____Ga0119816_1002764;3300008515_____Ga0115189_1001996;3300008273_____Ga0114250_101968;3300007316_____Ga0104922_102882;7000000682_____SRS019587_WUGC_scaffold_10368;3300008534_____Ga0111050_101411;2124908010_____kg300_2462769;7000000366_____SRS065278_LANL_scaffold_67750;7000000336_____C2524140;7000000290_____C3496739;7000000556_____C3561281;3300008098_____Ga0114255_103873;7000000305_____SRS062761_LANL_scaffold_52823;3300007803_____Ga0105780_103547;3300008138_____Ga0114843_104577;3300008420_____Ga0115228_103356;3300008746_____Ga0114084_1004178;3300006317_____Ga0099674_105938;7000000276_____SRS054687_LANL_scaffold_49911;7000000147_____C1909450;3300006243_____Ga0099348_101280;VIRSorter_contig_2199_pilon_gene_193_gene_292-177663-238537-cat_4;3300007314_____Ga0104968_100209;3300007107_____Ga0102632_1000186;3300006328_____Ga0099580_100175;3300007208_____Ga0103291_100337;3300008537_____Ga0111051_100368;7000000480_____SRS015209_WUGC_scaffold_36762;3300006460_____Ga0100061_100303;7000000395_____SRS019077_WUGC_scaffold_55806;3300007728_____Ga0105754_1000297;3300008534_____Ga0111050_100408;3300008098_____Ga0114255_101109;7000000392_____SRS023557_Baylor_scaffold_33146;3300014137_____Ga0134350_1000365;3300008607_____Ga0111136_100362;7000000027_____SRS056622_LANL_scaffold_51951;3300008155_____Ga0114001_101682;VIRSorter_contig_2199_pilon_gene_190_gene_289-176284-232565-cat_4;VIRSorter_contig_1006_pilon_gene_333_gene_436-245494-312208-cat_5;VIRSorter_contig_2584_pilon_gene_109_gene_209-75764-139607-cat_5;3300006254_____Ga0099365_1000123;VIRSorter_contig_2584_pilon_gene_39_gene_198-24359-130884-cat_5;VIRSorter_contig_132_pilon_gene_21_gene_147-12716-88544-cat_5;3300008518_____Ga0115191_100225;3300008493_____Ga0111009_1000224,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01003,VIRSorter_contig_6322_pilon_gene_90_gene_99-63864-69994-cat_5,6130,l,NA,5,Terrabacteria group (no rank): 0.50,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01004,VIRSorter_contig_34_pilon_gene_464_gene_498-412945-434066-cat_4,21121,l,NA,4,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01005,VIRSorter_contig_353_pilon_gene_430_gene_526-327260-405813-cat_5,78553,l,NA,5,Streptococcus (genus): 0.80,VIRSorter_contig_353_pilon_gene_430_gene_526-327260-405813-cat_5;7000000236_____SRS015650_WUGC_scaffold_29391;7000000033_____C1301504;7000000676_____SRS018665_WUGC_scaffold_64722;3300007093_____Ga0104055_1000223;2124908012_____sp300_11620760;3300008075_____Ga0114853_100593;3300008485_____Ga0110912_100255;3300007100_____Ga0102544_101363;7000000377_____SRS053584_LANL_scaffold_41698;7000000635_____SRS015063_WUGC_scaffold_47821;REF:Bacilli_gi_418964126;7000000190_____SRS018337_Baylor_scaffold_14797;7000000118_____SRS024289_LANL_scaffold_49514;7000000471_____SRS064449_LANL_scaffold_6471;3300007335_____Ga0104969_1001054;3300008363_____Ga0115180_101292;REF:Bacilli_gi_406578771;3300008483_____Ga0105906_1000974;7000000396_____SRS049268_LANL_scaffold_45591;7000000654_____SRS015899_WUGC_scaffold_15641;7000000095_____SRS018975_WUGC_scaffold_18322;3300011976_____Ga0119798_1002520;3300011928_____Ga0119808_100752;3300008346_____Ga0115410_103458;3300008412_____Ga0115193_1002555;7000000241_____SRS015064_WUGC_scaffold_26143;7000000638_____C1567111;7000000721_____C3472062;3300013749_____Ga0119799_102943,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01006,VIRSorter_contig_93_pilon_gene_1415_gene_1520-1229456-1311742-cat_5,82286,l,NA,5,Bifidobacterium (genus): 0.81,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01007,VIRSorter_contig_470_pilon_gene_79_gene_197-58466-143501-cat_5,85035,l,NA,5,Streptococcus (genus): 0.69,VIRSorter_contig_3606_pilon-cat_2;7000000386_____SRS018791_WUGC_scaffold_22532;3300007220_____Ga0104054_101286;3300006524_____Ga0101033_101298;7000000058_____C2905829;7000000052_____SRS042643_WUGC_scaffold_66010;7000000058_____SRS064774_LANL_scaffold_67175;7000000618_____SRS062544_LANL_scaffold_42071;3300006462_____Ga0100062_102559;7000000611_____C2693161;3300008406_____Ga0115224_1004438;7000000052_____C3135432;7000000618_____SRS062544_LANL_scaffold_42988;3300007315_____Ga0104930_103986;VIRSorter_contig_6144_pilon_gene_53_gene_152-75118-151386-cat_4;7000000295_____SRS019219_WUGC_scaffold_52277;7000000351_____SRS047219_WUGC_scaffold_61609;3300008406_____Ga0115224_1002741;VIRSorter_contig_470_pilon_gene_79_gene_197-58466-143501-cat_5;3300007220_____Ga0104054_101683;3300008283_____Ga0110914_101845;3300007315_____Ga0104930_103282,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01008,VIRSorter_contig_1527_pilon_gene_3_gene_98-5519-66710-cat_5,61191,l,NA,5,Lachnospiraceae (family): 0.91,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01009,VIRSorter_contig_1842_pilon_gene_13_gene_75-11073-51493-cat_5,40420,l,NA,5,Streptococcus (genus): 0.67,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01010,VIRSorter_contig_1784_pilon_gene_136_gene_235-92720-175148-cat_4,82428,l,NA,4,Bacilli (class): 0.94,VIRSorter_contig_1784_pilon_gene_136_gene_235-92720-175148-cat_4;7000000009_____SRS018300_Baylor_scaffold_51587;3300006321_____Ga0099624_100396;7000000707_____SRS019045_WUGC_scaffold_57286;3300008080_____Ga0105957_100938;7000000432_____SRS063193_LANL_scaffold_48013;7000000210_____SRS024015_Baylor_scaffold_11037;3300008150_____Ga0114319_1002361;7000000312_____C3316874;7000000268_____SRS017533_Baylor_scaffold_41658;3300007803_____Ga0105780_102401;7000000571_____C3361163;7000000584_____C6538071;7000000312_____C3316266;VIRSorter_contig_1784_pilon_gene_135_gene_234-91803-172467-cat_4,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01011,VIRSorter_contig_630_pilon_gene_273_gene_314-219819-252800-cat_5,32981,l,NA,5,Streptococcus (genus): 0.64,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01012,VIRSorter_contig_4260_pilon_gene_30_gene_45-26113-42422-cat_5,16309,l,NA,5,Streptococcus (genus): 0.94,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01013,VIRSorter_contig_40_pilon_gene_127_gene_174-94925-130919-cat_5,35994,l,NA,5,Lactobacillales (order): 0.88,NA,NA
